"id","lp_name","root","octave","root_fret","min_fret","bass_string","notes","frets","semitones","fretboard","open"
"M7","a:maj7","a",3,7,7,4,"ae'g#'c#''","xx7999","NA, NA, 17, 24, 28, 33","x;x;7;9;9;9;",FALSE
"M7","a:maj7","a",3,7,4,4,"ad_'e'a_'","xx7654","NA, NA, 17, 21, 24, 28","x;x;7;6;5;4;",FALSE
"M7","a:maj7","a",3,7,7,4,"ae'a_'d_''","xx7999","NA, NA, 17, 24, 28, 33","x;x;7;9;9;9;",FALSE
"m7","a:m7","a",3,7,5,4,"ac'g'a'","xx7585","NA, NA, 17, 20, 27, 29","x;x;7;5;8;5;",FALSE
"m7","a:m7","a",3,7,7,4,"ae'g'c''","xx7988","NA, NA, 17, 24, 27, 32","x;x;7;9;8;8;",FALSE
"sus2","a:sus2","a",3,7,7,4,"ae'a'b'","xx79(10)7","NA, NA, 17, 24, 29, 31","x;x;7;9;10;7;",FALSE
"sus4","a:sus4","a",3,7,7,4,"ae'a'd''","xx79(10)(10)","NA, NA, 17, 24, 29, 34","x;x;7;9;10;10;",FALSE
"dim7","a:dim7","a",3,7,2,4,"ac'd#'f#'","xx7542","NA, NA, 17, 20, 23, 26","x;x;7;5;4;2;",FALSE
"dim7","a:dim7","a",3,7,7,4,"ad#'f#'c''","xx7878","NA, NA, 17, 23, 26, 32","x;x;7;8;7;8;",FALSE
"dim7","a:dim7","a",3,7,2,4,"ac'e_'g_'","xx7542","NA, NA, 17, 20, 23, 26","x;x;7;5;4;2;",FALSE
"dim7","a:dim7","a",3,7,7,4,"ae_'g_'c''","xx7878","NA, NA, 17, 23, 26, 32","x;x;7;8;7;8;",FALSE
"7_5","a:7_5","a",3,7,3,4,"ac#'d#'g'","xx7643","NA, NA, 17, 21, 23, 27","x;x;7;6;4;3;",FALSE
"7_5","a:7_5","a",3,7,7,4,"ad#'g'c#''","xx7889","NA, NA, 17, 23, 27, 33","x;x;7;8;8;9;",FALSE
"7_5","a:7_5","a",3,7,3,4,"ad_'e_'g'","xx7643","NA, NA, 17, 21, 23, 27","x;x;7;6;4;3;",FALSE
"7_5","a:7_5","a",3,7,7,4,"ae_'g'd_''","xx7889","NA, NA, 17, 23, 27, 33","x;x;7;8;8;9;",FALSE
"m7_5","a:m7_5","a",3,7,3,4,"ac'd#'g'","xx7543","NA, NA, 17, 20, 23, 27","x;x;7;5;4;3;",FALSE
"m7_5","a:m7_5","a",3,7,7,4,"ad#'g'c''","xx7888","NA, NA, 17, 23, 27, 32","x;x;7;8;8;8;",FALSE
"m7_5","a:m7_5","a",3,7,3,4,"ac'e_'g'","xx7543","NA, NA, 17, 20, 23, 27","x;x;7;5;4;3;",FALSE
"m7_5","a:m7_5","a",3,7,7,4,"ae_'g'c''","xx7888","NA, NA, 17, 23, 27, 32","x;x;7;8;8;8;",FALSE
"9","a:9","a",3,7,6,4,"ac#'g'b'","xx7687","NA, NA, 17, 21, 27, 31","x;x;7;6;8;7;",FALSE
"9","a:9","a",3,7,6,4,"ad_'g'b'","xx7687","NA, NA, 17, 21, 27, 31","x;x;7;6;8;7;",FALSE
"M9","a:maj9","a",3,7,6,4,"ac#'g#'c''","xx7698","NA, NA, 17, 21, 28, 32","x;x;7;6;9;8;",FALSE
"M9","a:maj9","a",3,7,6,4,"ad_'a_'c''","xx7698","NA, NA, 17, 21, 28, 32","x;x;7;6;9;8;",FALSE
"m9","a:m9","a",3,7,5,4,"ac'f#'c''","xx7578","NA, NA, 17, 20, 26, 32","x;x;7;5;7;8;",FALSE
"m9","a:m9","a",3,7,5,4,"ac'g_'c''","xx7578","NA, NA, 17, 20, 26, 32","x;x;7;5;7;8;",FALSE
"add9","a:5.9","a",3,7,5,4,"ac#'e'b'","xx7657","NA, NA, 17, 21, 24, 31","x;x;7;6;5;7;",FALSE
"add9","a:5.9","a",3,7,7,4,"ae'a'b'","xx79(10)7","NA, NA, 17, 24, 29, 31","x;x;7;9;10;7;",FALSE
"add9","a:5.9","a",3,7,5,4,"ad_'e'b'","xx7657","NA, NA, 17, 21, 24, 31","x;x;7;6;5;7;",FALSE
"6add9","a:6.9","a",3,7,6,4,"ac#'f#'b'","xx7677","NA, NA, 17, 21, 26, 31","x;x;7;6;7;7;",FALSE
"6add9","a:6.9","a",3,7,6,4,"ad_'g_'b'","xx7677","NA, NA, 17, 21, 26, 31","x;x;7;6;7;7;",FALSE
"11","a:11","a",3,7,5,4,"ac#'e'b'","xx7657","NA, NA, 17, 21, 24, 31","x;x;7;6;5;7;",FALSE
"11","a:11","a",3,7,7,4,"ad'g'b'","xx7787","NA, NA, 17, 22, 27, 31","x;x;7;7;8;7;",FALSE
"11","a:11","a",3,7,5,4,"ad_'e'b'","xx7657","NA, NA, 17, 21, 24, 31","x;x;7;6;5;7;",FALSE
"11","a:11","a",3,7,7,4,"ad'g'c#''","xx7789","NA, NA, 17, 22, 27, 33","x;x;7;7;8;9;",FALSE
"11","a:11","a",3,7,7,4,"ad'g'd_''","xx7789","NA, NA, 17, 22, 27, 33","x;x;7;7;8;9;",FALSE
"M","a:5","a",3,12,12,5,"ae'a'c#''e''","x(12)(14)(14)(14)(12)","NA, 17, 24, 29, 33, 36","x;12;14;14;14;12;",FALSE
"M","a:5","a",3,12,12,5,"ae'a'd_''e''","x(12)(14)(14)(14)(12)","NA, 17, 24, 29, 33, 36","x;12;14;14;14;12;",FALSE
"M","a:5","a",3,12,9,5,"ac#'e'a'c#''","x(12)(11)9(10)9","NA, 17, 21, 24, 29, 33","x;12;11;9;10;9;",FALSE
"M","a:5","a",3,12,9,5,"ad_'e'a'd_''","x(12)(11)9(10)9","NA, 17, 21, 24, 29, 33","x;12;11;9;10;9;",FALSE
"m","a:m","a",3,12,12,5,"ae'a'c''e''","x(12)(14)(14)(13)(12)","NA, 17, 24, 29, 32, 36","x;12;14;14;13;12;",FALSE
"m","a:m","a",3,12,9,5,"ac'e'a'","x(12)(10)9(10)x","NA, 17, 20, 24, 29, NA","x;12;10;9;10;x;",FALSE
"7","a:7","a",3,12,10,5,"ac#'g'a'","x(12)(11)(12)(10)x","NA, 17, 21, 27, 29, NA","x;12;11;12;10;x;",FALSE
"7","a:7","a",3,12,12,5,"ae'g'c#''e''","x(12)(14)(12)(14)(12)","NA, 17, 24, 27, 33, 36","x;12;14;12;14;12;",FALSE
"7","a:7","a",3,12,10,5,"ad_'g'a'","x(12)(11)(12)(10)x","NA, 17, 21, 27, 29, NA","x;12;11;12;10;x;",FALSE
"7","a:7","a",3,12,12,5,"ae'g'd_''e''","x(12)(14)(12)(14)(12)","NA, 17, 24, 27, 33, 36","x;12;14;12;14;12;",FALSE
"7","a:7","a",3,12,10,5,"ac#'g'a'e''","x(12)(11)(12)(10)(12)","NA, 17, 21, 27, 29, 36","x;12;11;12;10;12;",FALSE
"7","a:7","a",3,12,10,5,"ad_'g'a'e''","x(12)(11)(12)(10)(12)","NA, 17, 21, 27, 29, 36","x;12;11;12;10;12;",FALSE
"M7","a:maj7","a",3,12,9,5,"ac#'e'g#'c#''","x(12)(11)999","NA, 17, 21, 24, 28, 33","x;12;11;9;9;9;",FALSE
"M7","a:maj7","a",3,12,12,5,"ae'g#'c#''e''","x(12)(14)(13)(14)(12)","NA, 17, 24, 28, 33, 36","x;12;14;13;14;12;",FALSE
"M7","a:maj7","a",3,12,9,5,"ad_'e'a_'d_''","x(12)(11)999","NA, 17, 21, 24, 28, 33","x;12;11;9;9;9;",FALSE
"M7","a:maj7","a",3,12,12,5,"ae'a_'d_''e''","x(12)(14)(13)(14)(12)","NA, 17, 24, 28, 33, 36","x;12;14;13;14;12;",FALSE
"m7","a:m7","a",3,12,10,5,"ac'g'a'","x(12)(10)(12)(10)x","NA, 17, 20, 27, 29, NA","x;12;10;12;10;x;",FALSE
"m7","a:m7","a",3,12,12,5,"ae'g'c''e''","x(12)(14)(12)(13)(12)","NA, 17, 24, 27, 32, 36","x;12;14;12;13;12;",FALSE
"m7","a:m7","a",3,12,10,5,"ac'g'c''","x(12)(10)(12)(13)x","NA, 17, 20, 27, 32, NA","x;12;10;12;13;x;",FALSE
"sus2","a:sus2","a",3,12,12,5,"ae'a'b'e''","x(12)(14)(14)(12)(12)","NA, 17, 24, 29, 31, 36","x;12;14;14;12;12;",FALSE
"sus4","a:sus4","a",3,12,12,5,"ae'a'd''e''","x(12)(14)(14)(15)(12)","NA, 17, 24, 29, 34, 36","x;12;14;14;15;12;",FALSE
"sus4","a:sus4","a",3,12,12,5,"ae'a'd''","x(12)(14)(14)(15)x","NA, 17, 24, 29, 34, NA","x;12;14;14;15;x;",FALSE
"aug","a:aug","a",3,12,10,5,"ac#'f'a'","x(12)(11)(10)(10)x","NA, 17, 21, 25, 29, NA","x;12;11;10;10;x;",FALSE
"aug","a:aug","a",3,12,10,5,"ad_'f'a'","x(12)(11)(10)(10)x","NA, 17, 21, 25, 29, NA","x;12;11;10;10;x;",FALSE
"dim","a:dim","a",3,12,12,5,"ad#'a'c''","x(12)(13)(14)(13)x","NA, 17, 23, 29, 32, NA","x;12;13;14;13;x;",FALSE
"dim","a:dim","a",3,12,12,5,"ae_'a'c''","x(12)(13)(14)(13)x","NA, 17, 23, 29, 32, NA","x;12;13;14;13;x;",FALSE
"dim7","a:dim7","a",3,12,11,5,"ad#'f#'c''","x(12)(13)(11)(13)x","NA, 17, 23, 26, 32, NA","x;12;13;11;13;x;",FALSE
"dim7","a:dim7","a",3,12,11,5,"af#'c''d#''","x(12)x(11)(13)(11)","NA, 17, NA, 26, 32, 35","x;12;x;11;13;11;",FALSE
"dim7","a:dim7","a",3,12,11,5,"ae_'g_'c''","x(12)(13)(11)(13)x","NA, 17, 23, 26, 32, NA","x;12;13;11;13;x;",FALSE
"dim7","a:dim7","a",3,12,11,5,"ag_'c''e_''","x(12)x(11)(13)(11)","NA, 17, NA, 26, 32, 35","x;12;x;11;13;11;",FALSE
"7_5","a:7_5","a",3,12,11,5,"ag'c#''d#''","x(12)x(12)(14)(11)","NA, 17, NA, 27, 33, 35","x;12;x;12;14;11;",FALSE
"7_5","a:7_5","a",3,12,12,5,"ad#'g'c#''","x(12)(13)(12)(14)x","NA, 17, 23, 27, 33, NA","x;12;13;12;14;x;",FALSE
"7_5","a:7_5","a",3,12,11,5,"ag'd_''e_''","x(12)x(12)(14)(11)","NA, 17, NA, 27, 33, 35","x;12;x;12;14;11;",FALSE
"7_5","a:7_5","a",3,12,12,5,"ae_'g'd_''","x(12)(13)(12)(14)x","NA, 17, 23, 27, 33, NA","x;12;13;12;14;x;",FALSE
"7#5","a:7.5+","a",3,12,12,5,"af'g'c#''","x(12)(15)(12)(14)x","NA, 17, 25, 27, 33, NA","x;12;15;12;14;x;",FALSE
"7#5","a:7.5+","a",3,12,12,5,"af'g'd_''","x(12)(15)(12)(14)x","NA, 17, 25, 27, 33, NA","x;12;15;12;14;x;",FALSE
"M7_5","a:maj7_5","a",3,12,12,5,"ad#'g#'c#''","x(12)(13)(13)(14)x","NA, 17, 23, 28, 33, NA","x;12;13;13;14;x;",FALSE
"M7_5","a:maj7_5","a",3,12,12,5,"ae_'a_'d_''","x(12)(13)(13)(14)x","NA, 17, 23, 28, 33, NA","x;12;13;13;14;x;",FALSE
"M7#5","a:maj7.5+","a",3,12,12,5,"af'g#'c#''","x(12)(15)(13)(14)x","NA, 17, 25, 28, 33, NA","x;12;15;13;14;x;",FALSE
"M7#5","a:maj7.5+","a",3,12,12,5,"af'a_'d_''","x(12)(15)(13)(14)x","NA, 17, 25, 28, 33, NA","x;12;15;13;14;x;",FALSE
"m7_5","a:m7_5","a",3,12,11,5,"ag'c''d#''","x(12)x(12)(13)(11)","NA, 17, NA, 27, 32, 35","x;12;x;12;13;11;",FALSE
"m7_5","a:m7_5","a",3,12,12,5,"ad#'g'c''","x(12)(13)(12)(13)x","NA, 17, 23, 27, 32, NA","x;12;13;12;13;x;",FALSE
"m7_5","a:m7_5","a",3,12,11,5,"ag'c''e_''","x(12)x(12)(13)(11)","NA, 17, NA, 27, 32, 35","x;12;x;12;13;11;",FALSE
"m7_5","a:m7_5","a",3,12,12,5,"ae_'g'c''","x(12)(13)(12)(13)x","NA, 17, 23, 27, 32, NA","x;12;13;12;13;x;",FALSE
"m7#5","a:m7.5+","a",3,12,12,5,"af'g'c''","x(12)(15)(12)(13)x","NA, 17, 25, 27, 32, NA","x;12;15;12;13;x;",FALSE
"9","a:9","a",3,12,11,5,"ac#'g'b'e''","x(12)(11)(12)(12)(12)","NA, 17, 21, 27, 31, 36","x;12;11;12;12;12;",FALSE
"9","a:9","a",3,12,11,5,"ad_'g'b'e''","x(12)(11)(12)(12)(12)","NA, 17, 21, 27, 31, 36","x;12;11;12;12;12;",FALSE
"M9","a:maj9","a",3,12,9,5,"abe'g#'c#''","x(12)9999","NA, 17, 19, 24, 28, 33","x;12;9;9;9;9;",FALSE
"M9","a:maj9","a",3,12,11,5,"ac#'g#'b'","x(12)(11)(13)(12)x","NA, 17, 21, 28, 31, NA","x;12;11;13;12;x;",FALSE
"M9","a:maj9","a",3,12,9,5,"abe'a_'d_''","x(12)9999","NA, 17, 19, 24, 28, 33","x;12;9;9;9;9;",FALSE
"M9","a:maj9","a",3,12,11,5,"ad_'a_'b'","x(12)(11)(13)(12)x","NA, 17, 21, 28, 31, NA","x;12;11;13;12;x;",FALSE
"m9","a:m9","a",3,12,10,5,"ac'g'b'e''","x(12)(10)(12)(12)(12)","NA, 17, 20, 27, 31, 36","x;12;10;12;12;12;",FALSE
"add9","a:5.9","a",3,12,9,5,"ac#'e'b'","x(12)(11)9(12)x","NA, 17, 21, 24, 31, NA","x;12;11;9;12;x;",FALSE
"add9","a:5.9","a",3,12,12,5,"ae'b'c#''","x(12)(14)(16)(14)x","NA, 17, 24, 31, 33, NA","x;12;14;16;14;x;",FALSE
"add9","a:5.9","a",3,12,9,5,"ad_'e'b'","x(12)(11)9(12)x","NA, 17, 21, 24, 31, NA","x;12;11;9;12;x;",FALSE
"add9","a:5.9","a",3,12,12,5,"ae'b'd_''","x(12)(14)(16)(14)x","NA, 17, 24, 31, 33, NA","x;12;14;16;14;x;",FALSE
"9sus4","a:9sus4","a",3,12,12,5,"ad'g'b'e''","x(12)(12)(12)(12)(12)","NA, 17, 22, 27, 31, 36","x;12;12;12;12;12;",FALSE
"6","a:6","a",3,12,11,5,"ae'f#'c#''","x(12)(14)(11)(14)x","NA, 17, 24, 26, 33, NA","x;12;14;11;14;x;",FALSE
"6","a:6","a",3,12,11,5,"ae'g_'d_''","x(12)(14)(11)(14)x","NA, 17, 24, 26, 33, NA","x;12;14;11;14;x;",FALSE
"m6","a:m6","a",3,12,11,5,"ae'f#'c''","x(12)(14)(11)(13)x","NA, 17, 24, 26, 32, NA","x;12;14;11;13;x;",FALSE
"m6","a:m6","a",3,12,11,5,"ae'g_'c''","x(12)(14)(11)(13)x","NA, 17, 24, 26, 32, NA","x;12;14;11;13;x;",FALSE
"6add9","a:6.9","a",3,12,9,5,"abf#'a'c#''","x(12)9(11)(10)9","NA, 17, 19, 26, 29, 33","x;12;9;11;10;9;",FALSE
"6add9","a:6.9","a",3,12,11,5,"ac#'f#'b'e''","x(12)(11)(11)(12)(12)","NA, 17, 21, 26, 31, 36","x;12;11;11;12;12;",FALSE
"6add9","a:6.9","a",3,12,9,5,"abg_'a'd_''","x(12)9(11)(10)9","NA, 17, 19, 26, 29, 33","x;12;9;11;10;9;",FALSE
"6add9","a:6.9","a",3,12,11,5,"ad_'g_'b'e''","x(12)(11)(11)(12)(12)","NA, 17, 21, 26, 31, 36","x;12;11;11;12;12;",FALSE
"m6add9","a:m6.9","a",3,12,10,5,"ac'f#'b'","x(12)(10)(11)(12)x","NA, 17, 20, 26, 31, NA","x;12;10;11;12;x;",FALSE
"m6add9","a:m6.9","a",3,12,10,5,"ac'g_'b'","x(12)(10)(11)(12)x","NA, 17, 20, 26, 31, NA","x;12;10;11;12;x;",FALSE
"add2","a:5.2","a",3,12,12,5,"ae'b'c#''e''","x(12)(14)(16)(14)(12)","NA, 17, 24, 31, 33, 36","x;12;14;16;14;12;",FALSE
"add2","a:5.2","a",3,12,12,5,"ae'b'd_''e''","x(12)(14)(16)(14)(12)","NA, 17, 24, 31, 33, 36","x;12;14;16;14;12;",FALSE
"madd2","a:m5.2","a",3,12,12,5,"ae'b'b'e''","x(12)(14)(16)(12)(12)","NA, 17, 24, 31, 31, 36","x;12;14;16;12;12;",FALSE
"madd4","a:m5.4","a",3,12,12,5,"ad'a'c''e''","x(12)(12)(14)(13)(12)","NA, 17, 22, 29, 32, 36","x;12;12;14;13;12;",FALSE
"mM7","a:m7+","a",3,12,12,5,"ae'g#'c''","x(12)(14)(13)(13)x","NA, 17, 24, 28, 32, NA","x;12;14;13;13;x;",FALSE
"mM7","a:m7+","a",3,12,12,5,"ae'a_'c''","x(12)(14)(13)(13)x","NA, 17, 24, 28, 32, NA","x;12;14;13;13;x;",FALSE
"7sus2","a:7sus2","a",3,12,12,5,"ae'g'b'e''","x(12)(14)(12)(12)(12)","NA, 17, 24, 27, 31, 36","x;12;14;12;12;12;",FALSE
"7sus4","a:7sus4","a",3,12,12,5,"ae'g'd''e''","x(12)(14)(12)(15)(12)","NA, 17, 24, 27, 34, 36","x;12;14;12;15;12;",FALSE
"7#9","a:7.9+","a",3,12,11,5,"ac#'g'c''","x(12)(11)(12)(13)x","NA, 17, 21, 27, 32, NA","x;12;11;12;13;x;",FALSE
"7#9","a:7.9+","a",3,12,11,5,"ad_'g'c''","x(12)(11)(12)(13)x","NA, 17, 21, 27, 32, NA","x;12;11;12;13;x;",FALSE
"7#9_5","a:7.9+_5","a",3,12,11,5,"ac#'g'c''d#''","x(12)(11)(12)(13)(11)","NA, 17, 21, 27, 32, 35","x;12;11;12;13;11;",FALSE
"7#9_5","a:7.9+_5","a",3,12,11,5,"ad_'g'c''e_''","x(12)(11)(12)(13)(11)","NA, 17, 21, 27, 32, 35","x;12;11;12;13;11;",FALSE
"7#9_13","a:7.9+_13","a",3,12,11,5,"ac#'g'c''f''","x(12)(11)(12)(13)(13)","NA, 17, 21, 27, 32, 37","x;12;11;12;13;13;",FALSE
"7#9_13","a:7.9+_13","a",3,12,11,5,"ad_'g'c''f''","x(12)(11)(12)(13)(13)","NA, 17, 21, 27, 32, 37","x;12;11;12;13;13;",FALSE
"7#11","a:7.11+","a",3,12,12,5,"ad#'g'c#''e''","x(12)(13)(12)(14)(12)","NA, 17, 23, 27, 33, 36","x;12;13;12;14;12;",FALSE
"7#11","a:7.11+","a",3,12,12,5,"ae_'g'd_''e''","x(12)(13)(12)(14)(12)","NA, 17, 23, 27, 33, 36","x;12;13;12;14;12;",FALSE
"7_13","a:7_13","a",3,12,12,5,"af'g'c#''e''","x(12)(15)(12)(14)(12)","NA, 17, 25, 27, 33, 36","x;12;15;12;14;12;",FALSE
"7_13","a:7_13","a",3,12,12,5,"af'g'd_''e''","x(12)(15)(12)(14)(12)","NA, 17, 25, 27, 33, 36","x;12;15;12;14;12;",FALSE
"M711","a:maj711","a",3,12,12,5,"ad'g#'c#''e''","x(12)(12)(13)(14)(12)","NA, 17, 22, 28, 33, 36","x;12;12;13;14;12;",FALSE
"M711","a:maj711","a",3,12,12,5,"ad'a_'d_''e''","x(12)(12)(13)(14)(12)","NA, 17, 22, 28, 33, 36","x;12;12;13;14;12;",FALSE
"M7#11","a:maj7.11+","a",3,12,12,5,"ad#'g#'c#''e''","x(12)(13)(13)(14)(12)","NA, 17, 23, 28, 33, 36","x;12;13;13;14;12;",FALSE
"M7#11","a:maj7.11+","a",3,12,12,5,"ae_'a_'d_''e''","x(12)(13)(13)(14)(12)","NA, 17, 23, 28, 33, 36","x;12;13;13;14;12;",FALSE
"M713","a:maj713","a",3,12,12,5,"af#'g#'c#''e''","x(12)(16)(13)(14)(12)","NA, 17, 26, 28, 33, 36","x;12;16;13;14;12;",FALSE
"M713","a:maj713","a",3,12,12,5,"ag_'a_'d_''e''","x(12)(16)(13)(14)(12)","NA, 17, 26, 28, 33, 36","x;12;16;13;14;12;",FALSE
"9#11","a:9.11+","a",3,12,11,5,"ac#'g'b'd#''","x(12)(11)(12)(12)(11)","NA, 17, 21, 27, 31, 35","x;12;11;12;12;11;",FALSE
"9#11","a:9.11+","a",3,12,11,5,"ad_'g'b'e_''","x(12)(11)(12)(12)(11)","NA, 17, 21, 27, 31, 35","x;12;11;12;12;11;",FALSE
"11","a:11","a",3,12,10,5,"ag'b'd''","x(12)x(12)(12)(10)","NA, 17, NA, 27, 31, 34","x;12;x;12;12;10;",FALSE
"11","a:11","a",3,12,12,5,"ad'g'b'e''","x(12)(12)(12)(12)(12)","NA, 17, 22, 27, 31, 36","x;12;12;12;12;12;",FALSE
"11","a:11","a",3,12,10,5,"ag'c#''d''","x(12)x(12)(14)(10)","NA, 17, NA, 27, 33, 34","x;12;x;12;14;10;",FALSE
"11","a:11","a",3,12,12,5,"ad'g'c#''e''","x(12)(12)(12)(14)(12)","NA, 17, 22, 27, 33, 36","x;12;12;12;14;12;",FALSE
"11","a:11","a",3,12,12,5,"ae'g'd#''e''","x(12)(14)(12)(16)(12)","NA, 17, 24, 27, 35, 36","x;12;14;12;16;12;",FALSE
"11","a:11","a",3,12,10,5,"ag'd_''d''","x(12)x(12)(14)(10)","NA, 17, NA, 27, 33, 34","x;12;x;12;14;10;",FALSE
"11","a:11","a",3,12,12,5,"ad'g'd_''e''","x(12)(12)(12)(14)(12)","NA, 17, 22, 27, 33, 36","x;12;12;12;14;12;",FALSE
"11","a:11","a",3,12,12,5,"ae'g'e_''e''","x(12)(14)(12)(16)(12)","NA, 17, 24, 27, 35, 36","x;12;14;12;16;12;",FALSE
"M11","a:maj11","a",3,12,10,5,"ag#'b'd''","x(12)x(13)(12)(10)","NA, 17, NA, 28, 31, 34","x;12;x;13;12;10;",FALSE
"M11","a:maj11","a",3,12,10,5,"aa_'b'd''","x(12)x(13)(12)(10)","NA, 17, NA, 28, 31, 34","x;12;x;13;12;10;",FALSE
"m11","a:m11","a",3,12,10,5,"ag'c''d''","x(12)x(12)(13)(10)","NA, 17, NA, 27, 32, 34","x;12;x;12;13;10;",FALSE
"m11","a:m11","a",3,12,12,5,"ad'g'c''e''","x(12)(12)(12)(13)(12)","NA, 17, 22, 27, 32, 36","x;12;12;12;13;12;",FALSE
"13","a:13","a",3,12,11,5,"ac#'g'b'f#''","x(12)(11)(12)(12)(14)","NA, 17, 21, 27, 31, 38","x;12;11;12;12;14;",FALSE
"13","a:13","a",3,12,11,5,"ad_'g'b'g_''","x(12)(11)(12)(12)(14)","NA, 17, 21, 27, 31, 38","x;12;11;12;12;14;",FALSE
"M13","a:maj13","a",3,12,9,5,"ac#'f#'g#'","x(12)(11)(11)9x","NA, 17, 21, 26, 28, NA","x;12;11;11;9;x;",FALSE
"M13","a:maj13","a",3,12,12,5,"ag#'c#''f#''","x(12)x(13)(14)(14)","NA, 17, NA, 28, 33, 38","x;12;x;13;14;14;",FALSE
"M13","a:maj13","a",3,12,9,5,"ad_'g_'a_'","x(12)(11)(11)9x","NA, 17, 21, 26, 28, NA","x;12;11;11;9;x;",FALSE
"M13","a:maj13","a",3,12,12,5,"aa_'d_''g_''","x(12)x(13)(14)(14)","NA, 17, NA, 28, 33, 38","x;12;x;13;14;14;",FALSE
"m13","a:m13","a",3,12,12,5,"ae'g'c''f#''","x(12)(14)(12)(13)(14)","NA, 17, 24, 27, 32, 38","x;12;14;12;13;14;",FALSE
"m13","a:m13","a",3,12,12,5,"ae'g'c''g_''","x(12)(14)(12)(13)(14)","NA, 17, 24, 27, 32, 38","x;12;14;12;13;14;",FALSE
"M","a#,:5","a#",2,1,1,5,"a#,fa#d'f'","x13331","NA, 6, 13, 18, 22, 25","x;1;3;3;3;1;",FALSE
"m","a#,:m","a#",2,1,1,5,"a#,fa#c#'f'","x13321","NA, 6, 13, 18, 21, 25","x;1;3;3;2;1;",FALSE
"7","a#,:7","a#",2,1,1,5,"a#,fg#d'f'","x13131","NA, 6, 13, 16, 22, 25","x;1;3;1;3;1;",FALSE
"M7","a#,:maj7","a#",2,1,1,5,"a#,fad'f'","x13231","NA, 6, 13, 17, 22, 25","x;1;3;2;3;1;",FALSE
"m7","a#,:m7","a#",2,1,1,5,"a#,fg#c#'f'","x13121","NA, 6, 13, 16, 21, 25","x;1;3;1;2;1;",FALSE
"sus2","a#,:sus2","a#",2,1,1,5,"a#,fa#c'f'","x13311","NA, 6, 13, 18, 20, 25","x;1;3;3;1;1;",FALSE
"sus4","a#,:sus4","a#",2,1,1,5,"a#,fa#d#'f'","x13341","NA, 6, 13, 18, 23, 25","x;1;3;3;4;1;",FALSE
"sus4","a#,:sus4","a#",2,1,1,5,"a#,fa#d#'","x1334x","NA, 6, 13, 18, 23, NA","x;1;3;3;4;x;",FALSE
"dim","a#,:dim","a#",2,1,1,5,"a#,ea#c#'","x1232x","NA, 6, 12, 18, 21, NA","x;1;2;3;2;x;",FALSE
"dim7","a#,:dim7","a#",2,1,0,5,"a#,egc#'","x12o2x","NA, 6, 12, 15, 21, NA","x;1;2;o;2;x;",TRUE
"dim7","a#,:dim7","a#",2,1,0,5,"a#,gc#'e'","x1xo2o","NA, 6, NA, 15, 21, 24","x;1;x;o;2;o;",TRUE
"7_5","a#,:7_5","a#",2,1,0,5,"a#,g#d'e'","x1x13o","NA, 6, NA, 16, 22, 24","x;1;x;1;3;o;",TRUE
"7_5","a#,:7_5","a#",2,1,1,5,"a#,eg#d'","x1213x","NA, 6, 12, 16, 22, NA","x;1;2;1;3;x;",FALSE
"7#5","a#,:7.5+","a#",2,1,1,5,"a#,f#g#d'","x1413x","NA, 6, 14, 16, 22, NA","x;1;4;1;3;x;",FALSE
"M7_5","a#,:maj7_5","a#",2,1,1,5,"a#,ead'","x1223x","NA, 6, 12, 17, 22, NA","x;1;2;2;3;x;",FALSE
"M7#5","a#,:maj7.5+","a#",2,1,1,5,"a#,f#ad'","x1423x","NA, 6, 14, 17, 22, NA","x;1;4;2;3;x;",FALSE
"m7_5","a#,:m7_5","a#",2,1,0,5,"a#,g#c#'e'","x1x12o","NA, 6, NA, 16, 21, 24","x;1;x;1;2;o;",TRUE
"m7_5","a#,:m7_5","a#",2,1,1,5,"a#,eg#c#'","x1212x","NA, 6, 12, 16, 21, NA","x;1;2;1;2;x;",FALSE
"m7#5","a#,:m7.5+","a#",2,1,1,5,"a#,f#g#c#'","x1412x","NA, 6, 14, 16, 21, NA","x;1;4;1;2;x;",FALSE
"9","a#,:9","a#",2,1,0,5,"a#,dg#c'f'","x1o111","NA, 6, 10, 16, 20, 25","x;1;o;1;1;1;",TRUE
"M9","a#,:maj9","a#",2,1,0,5,"a#,dac'","x1o21x","NA, 6, 10, 17, 20, NA","x;1;o;2;1;x;",TRUE
"add9","a#,:5.9","a#",2,1,1,5,"a#,fc'd'","x1353x","NA, 6, 13, 20, 22, NA","x;1;3;5;3;x;",FALSE
"9sus4","a#,:9sus4","a#",2,1,1,5,"a#,d#g#c'f'","x11111","NA, 6, 11, 16, 20, 25","x;1;1;1;1;1;",FALSE
"6","a#,:6","a#",2,1,0,5,"a#,fgd'","x13o3x","NA, 6, 13, 15, 22, NA","x;1;3;o;3;x;",TRUE
"m6","a#,:m6","a#",2,1,0,5,"a#,fgc#'","x13o2x","NA, 6, 13, 15, 21, NA","x;1;3;o;2;x;",TRUE
"6add9","a#,:6.9","a#",2,1,0,5,"a#,dgc'f'","x1oo11","NA, 6, 10, 15, 20, 25","x;1;o;o;1;1;",TRUE
"add2","a#,:5.2","a#",2,1,1,5,"a#,fc'd'f'","x13531","NA, 6, 13, 20, 22, 25","x;1;3;5;3;1;",FALSE
